name,cust_id,email,invoice_date,gender,amount
Yvonne Bridges,fd649af6-d693-4133-a344-a2e78d2aa77e,fritzdeborah@example.net,4/6/2024,Female,51.09
Diana Brady,e36c136f-2d04-486c-a1a6-b081a343ab89,johnlowe@example.net,4/28/2024,Male,10
Diana Brady,e36c136f-2d04-486c-a1a6-b081a343ab89,johnlowe@example.net,5/26/2024,Male,17.73
Diana Brady,e36c136f-2d04-486c-a1a6-b081a343ab89,johnlowe@example.net,4/21/2024,Male,16.95
Diana Brady,e36c136f-2d04-486c-a1a6-b081a343ab89,johnlowe@example.net,2/8/2024,Male,12.68
Diana Brady,e36c136f-2d04-486c-a1a6-b081a343ab89,johnlowe@example.net,6/19/2024,Male,47.3
Diana Brady,e36c136f-2d04-486c-a1a6-b081a343ab89,johnlowe@example.net,2/17/2024,Male,102.18
Diana Brady,e36c136f-2d04-486c-a1a6-b081a343ab89,johnlowe@example.net,6/20/2024,Male,10
Sherry Schneider,5153e035-0f9a-488c-a903-fc2d10f6b34c,tammy30@example.org,9/13/2024,Male,17.18
Sherry Schneider,5153e035-0f9a-488c-a903-fc2d10f6b34c,tammy30@example.org,6/22/2024,Male,30.72
Sherry Schneider,5153e035-0f9a-488c-a903-fc2d10f6b34c,tammy30@example.org,8/21/2024,Male,10
Sherry Schneider,5153e035-0f9a-488c-a903-fc2d10f6b34c,tammy30@example.org,11/21/2024,Male,10
Sherry Schneider,5153e035-0f9a-488c-a903-fc2d10f6b34c,tammy30@example.org,7/17/2024,Male,16.2
Sherry Schneider,5153e035-0f9a-488c-a903-fc2d10f6b34c,tammy30@example.org,3/30/2024,Male,10
Sherry Schneider,5153e035-0f9a-488c-a903-fc2d10f6b34c,tammy30@example.org,2/2/2024,Male,10
Ryan Howell,87927058-d4db-47e6-a72b-1e061a54b019,vasqueztony@example.org,3/2/2024,Female,49.5
Ryan Howell,87927058-d4db-47e6-a72b-1e061a54b019,vasqueztony@example.org,8/5/2024,Female,103.08
Ryan Howell,87927058-d4db-47e6-a72b-1e061a54b019,vasqueztony@example.org,9/19/2024,Female,34.09
Ryan Howell,87927058-d4db-47e6-a72b-1e061a54b019,vasqueztony@example.org,9/24/2024,Female,30.45
Tina Oliver,c1d38c57-90bf-4778-8567-732a67395bfc,saragraves@example.org,6/16/2024,Female,31
Tina Oliver,c1d38c57-90bf-4778-8567-732a67395bfc,saragraves@example.org,11/4/2024,Female,18.59
Tina Oliver,c1d38c57-90bf-4778-8567-732a67395bfc,saragraves@example.org,10/18/2024,Female,31.47
Tina Oliver,c1d38c57-90bf-4778-8567-732a67395bfc,saragraves@example.org,11/16/2024,Female,17.61
Tina Oliver,c1d38c57-90bf-4778-8567-732a67395bfc,saragraves@example.org,9/5/2024,Female,10
Tina Oliver,c1d38c57-90bf-4778-8567-732a67395bfc,saragraves@example.org,1/23/2024,Female,72.07
Tina Oliver,c1d38c57-90bf-4778-8567-732a67395bfc,saragraves@example.org,7/27/2024,Female,42.47
Tina Oliver,c1d38c57-90bf-4778-8567-732a67395bfc,saragraves@example.org,5/1/2024,Female,250
Tina Oliver,c1d38c57-90bf-4778-8567-732a67395bfc,saragraves@example.org,3/17/2024,Female,10
Tina Oliver,c1d38c57-90bf-4778-8567-732a67395bfc,saragraves@example.org,2/12/2024,Female,10
April Snyder,cf16a4c7-6d94-4be6-a1f3-74b31271cde8,thompsonmichael@example.com,11/19/2024,Female,76.84
April Snyder,cf16a4c7-6d94-4be6-a1f3-74b31271cde8,thompsonmichael@example.com,9/7/2024,Female,18.08
April Snyder,cf16a4c7-6d94-4be6-a1f3-74b31271cde8,thompsonmichael@example.com,5/5/2024,Female,78.01
April Snyder,cf16a4c7-6d94-4be6-a1f3-74b31271cde8,thompsonmichael@example.com,11/22/2024,Female,150.51
April Snyder,cf16a4c7-6d94-4be6-a1f3-74b31271cde8,thompsonmichael@example.com,11/19/2024,Female,10
April Snyder,cf16a4c7-6d94-4be6-a1f3-74b31271cde8,thompsonmichael@example.com,10/15/2024,Female,10
April Snyder,cf16a4c7-6d94-4be6-a1f3-74b31271cde8,thompsonmichael@example.com,9/21/2024,Female,10
April Snyder,cf16a4c7-6d94-4be6-a1f3-74b31271cde8,thompsonmichael@example.com,9/29/2024,Female,17.28
Samuel Moore,83834c70-70a3-49c6-bec6-9e254ba1addc,johnsonmatthew@example.net,8/3/2024,Female,10
Samuel Moore,83834c70-70a3-49c6-bec6-9e254ba1addc,johnsonmatthew@example.net,8/14/2024,Female,10
Samuel Moore,83834c70-70a3-49c6-bec6-9e254ba1addc,johnsonmatthew@example.net,12/6/2024,Female,22.2
Samuel Moore,83834c70-70a3-49c6-bec6-9e254ba1addc,johnsonmatthew@example.net,3/21/2024,Female,72.37
Samuel Moore,83834c70-70a3-49c6-bec6-9e254ba1addc,johnsonmatthew@example.net,9/22/2024,Female,10
Samuel Moore,83834c70-70a3-49c6-bec6-9e254ba1addc,johnsonmatthew@example.net,7/4/2024,Female,69.78
Samuel Moore,83834c70-70a3-49c6-bec6-9e254ba1addc,johnsonmatthew@example.net,12/10/2024,Female,40.32
Brandon Nguyen,93e72b09-5889-41b9-aaec-b532f5323038,andrewbishop@example.com,10/15/2024,Female,18.83
Brandon Nguyen,93e72b09-5889-41b9-aaec-b532f5323038,andrewbishop@example.com,11/8/2024,Female,10
Brandon Nguyen,93e72b09-5889-41b9-aaec-b532f5323038,andrewbishop@example.com,10/17/2024,Female,12.56
Brandon Nguyen,93e72b09-5889-41b9-aaec-b532f5323038,andrewbishop@example.com,2/7/2024,Female,168.75
Brandon Nguyen,93e72b09-5889-41b9-aaec-b532f5323038,andrewbishop@example.com,1/15/2024,Female,13.61
Brandon Nguyen,93e72b09-5889-41b9-aaec-b532f5323038,andrewbishop@example.com,2/1/2024,Female,35.5
Brandon Nguyen,93e72b09-5889-41b9-aaec-b532f5323038,andrewbishop@example.com,8/26/2024,Female,15.27
Karl Garcia,6635897f-47cd-4e9d-90a5-98d6c57a6008,teresa92@example.org,8/19/2024,Female,10
Karl Garcia,6635897f-47cd-4e9d-90a5-98d6c57a6008,teresa92@example.org,2/24/2024,Female,40.03
Karl Garcia,6635897f-47cd-4e9d-90a5-98d6c57a6008,teresa92@example.org,11/26/2024,Female,104.51
Karl Garcia,6635897f-47cd-4e9d-90a5-98d6c57a6008,teresa92@example.org,4/8/2024,Female,58.27
Margaret Bartlett,8eb9556d-7da2-4999-9436-93c6b76cfca2,william37@example.org,5/14/2024,Male,100.39
Margaret Bartlett,8eb9556d-7da2-4999-9436-93c6b76cfca2,william37@example.org,10/14/2024,Male,23.17
Margaret Bartlett,8eb9556d-7da2-4999-9436-93c6b76cfca2,william37@example.org,1/10/2024,Male,20.03
Margaret Bartlett,8eb9556d-7da2-4999-9436-93c6b76cfca2,william37@example.org,2/11/2024,Male,34.04
Margaret Bartlett,8eb9556d-7da2-4999-9436-93c6b76cfca2,william37@example.org,12/6/2024,Male,16.08
Whitney Burton,7dcd1b3a-e956-446b-a762-1ad317579f64,aaronfranklin@example.org,11/12/2024,Female,12.29
Whitney Burton,7dcd1b3a-e956-446b-a762-1ad317579f64,aaronfranklin@example.org,10/31/2024,Female,10
Whitney Burton,7dcd1b3a-e956-446b-a762-1ad317579f64,aaronfranklin@example.org,7/29/2024,Female,55.61
Whitney Burton,7dcd1b3a-e956-446b-a762-1ad317579f64,aaronfranklin@example.org,10/22/2024,Female,21.11
Whitney Burton,7dcd1b3a-e956-446b-a762-1ad317579f64,aaronfranklin@example.org,10/2/2024,Female,10
Whitney Burton,7dcd1b3a-e956-446b-a762-1ad317579f64,aaronfranklin@example.org,8/23/2024,Female,10
Whitney Burton,7dcd1b3a-e956-446b-a762-1ad317579f64,aaronfranklin@example.org,12/25/2024,Female,118.11
Whitney Burton,7dcd1b3a-e956-446b-a762-1ad317579f64,aaronfranklin@example.org,9/15/2024,Female,58.89
Whitney Burton,7dcd1b3a-e956-446b-a762-1ad317579f64,aaronfranklin@example.org,11/9/2024,Female,29.47
Sandra Hancock,15a3d829-a586-4cc7-9a9a-b04af89b8971,timothy24@example.org,10/18/2024,Female,10
Sandra Hancock,15a3d829-a586-4cc7-9a9a-b04af89b8971,timothy24@example.org,10/8/2024,Female,15.41
Sandra Hancock,15a3d829-a586-4cc7-9a9a-b04af89b8971,timothy24@example.org,2/24/2024,Female,10
Sandra Hancock,15a3d829-a586-4cc7-9a9a-b04af89b8971,timothy24@example.org,4/8/2024,Female,13.95
Sandra Hancock,15a3d829-a586-4cc7-9a9a-b04af89b8971,timothy24@example.org,2/23/2024,Female,16.17
Sandra Hancock,15a3d829-a586-4cc7-9a9a-b04af89b8971,timothy24@example.org,7/13/2024,Female,10
Sandra Hancock,15a3d829-a586-4cc7-9a9a-b04af89b8971,timothy24@example.org,1/18/2024,Female,10
Sandra Hancock,15a3d829-a586-4cc7-9a9a-b04af89b8971,timothy24@example.org,3/6/2024,Female,42.04
Sandra Hancock,15a3d829-a586-4cc7-9a9a-b04af89b8971,timothy24@example.org,4/10/2024,Female,25.77
Sandra Hancock,15a3d829-a586-4cc7-9a9a-b04af89b8971,timothy24@example.org,12/26/2024,Female,34.76
Peter Lang,719d0c05-c131-4ba3-bdd6-3c5c03556161,brownjared@example.org,10/16/2024,Female,62.48
Peter Lang,719d0c05-c131-4ba3-bdd6-3c5c03556161,brownjared@example.org,7/14/2024,Female,60.52
Peter Lang,719d0c05-c131-4ba3-bdd6-3c5c03556161,brownjared@example.org,5/14/2024,Female,105.98
Peter Lang,719d0c05-c131-4ba3-bdd6-3c5c03556161,brownjared@example.org,12/25/2024,Female,50.7
Cheryl Petersen,9e2834fe-cfbc-41ff-8eb9-f349ffeec845,lferguson@example.com,11/30/2024,Male,31.79
Cheryl Petersen,9e2834fe-cfbc-41ff-8eb9-f349ffeec845,lferguson@example.com,11/17/2024,Male,13.3
Cheryl Petersen,9e2834fe-cfbc-41ff-8eb9-f349ffeec845,lferguson@example.com,9/1/2024,Male,10
Cheryl Petersen,9e2834fe-cfbc-41ff-8eb9-f349ffeec845,lferguson@example.com,6/20/2024,Male,36.24
Cheryl Petersen,9e2834fe-cfbc-41ff-8eb9-f349ffeec845,lferguson@example.com,6/7/2024,Male,15
Cheryl Petersen,9e2834fe-cfbc-41ff-8eb9-f349ffeec845,lferguson@example.com,11/4/2024,Male,148.06
Cheryl Petersen,9e2834fe-cfbc-41ff-8eb9-f349ffeec845,lferguson@example.com,6/28/2024,Male,12.13
Cheryl Petersen,9e2834fe-cfbc-41ff-8eb9-f349ffeec845,lferguson@example.com,6/11/2024,Male,26.58
Cheryl Petersen,9e2834fe-cfbc-41ff-8eb9-f349ffeec845,lferguson@example.com,10/22/2024,Male,26.7
Cheryl Petersen,9e2834fe-cfbc-41ff-8eb9-f349ffeec845,lferguson@example.com,10/27/2024,Male,10
Trevor Taylor,0895e48e-6e22-438d-afb5-fe36642d0f77,wnelson@example.com,3/15/2024,Female,10
Elizabeth Velazquez,311901c0-d48f-4f17-ac60-f4df56dfdc59,dylanwaller@example.net,7/30/2024,Male,10
James Erickson,09237dcc-b77c-4af1-b5fa-5ae843ff4aa7,alexander00@example.com,5/15/2024,Female,26.43
James Erickson,09237dcc-b77c-4af1-b5fa-5ae843ff4aa7,alexander00@example.com,4/1/2024,Female,24.21
James Erickson,09237dcc-b77c-4af1-b5fa-5ae843ff4aa7,alexander00@example.com,11/27/2024,Female,42.26
James Erickson,09237dcc-b77c-4af1-b5fa-5ae843ff4aa7,alexander00@example.com,10/14/2024,Female,10
James Erickson,09237dcc-b77c-4af1-b5fa-5ae843ff4aa7,alexander00@example.com,10/28/2024,Female,10
James Erickson,09237dcc-b77c-4af1-b5fa-5ae843ff4aa7,alexander00@example.com,2/6/2024,Female,14.56
James Erickson,09237dcc-b77c-4af1-b5fa-5ae843ff4aa7,alexander00@example.com,12/7/2024,Female,30.36
James Erickson,09237dcc-b77c-4af1-b5fa-5ae843ff4aa7,alexander00@example.com,4/27/2024,Female,10
James Erickson,09237dcc-b77c-4af1-b5fa-5ae843ff4aa7,alexander00@example.com,9/1/2024,Female,29.43
Gary Thomas,841a7fb4-9721-4333-a741-55bbff2bc76c,elizabeth03@example.com,5/28/2024,Female,32.79
Gary Thomas,841a7fb4-9721-4333-a741-55bbff2bc76c,elizabeth03@example.com,10/30/2024,Female,45.62
Gary Thomas,841a7fb4-9721-4333-a741-55bbff2bc76c,elizabeth03@example.com,1/12/2024,Female,14.05
Gary Thomas,841a7fb4-9721-4333-a741-55bbff2bc76c,elizabeth03@example.com,3/22/2024,Female,21.91
Gary Thomas,841a7fb4-9721-4333-a741-55bbff2bc76c,elizabeth03@example.com,10/12/2024,Female,68.61
Gary Thomas,841a7fb4-9721-4333-a741-55bbff2bc76c,elizabeth03@example.com,8/16/2024,Female,10
Gary Thomas,841a7fb4-9721-4333-a741-55bbff2bc76c,elizabeth03@example.com,2/15/2024,Female,19.33
Gary Thomas,841a7fb4-9721-4333-a741-55bbff2bc76c,elizabeth03@example.com,5/1/2024,Female,149.31
Gary Thomas,841a7fb4-9721-4333-a741-55bbff2bc76c,elizabeth03@example.com,7/27/2024,Female,27.22
Austin Fritz,960f04bb-47d8-42c5-a8ca-e158dbf4c781,vazquezadam@example.net,3/13/2024,Male,51.59
Austin Fritz,960f04bb-47d8-42c5-a8ca-e158dbf4c781,vazquezadam@example.net,10/15/2024,Male,27.13
Austin Fritz,960f04bb-47d8-42c5-a8ca-e158dbf4c781,vazquezadam@example.net,2/16/2024,Male,54.98
Austin Fritz,960f04bb-47d8-42c5-a8ca-e158dbf4c781,vazquezadam@example.net,1/30/2024,Male,32.61
Austin Fritz,960f04bb-47d8-42c5-a8ca-e158dbf4c781,vazquezadam@example.net,1/22/2024,Male,16.13
Austin Fritz,960f04bb-47d8-42c5-a8ca-e158dbf4c781,vazquezadam@example.net,7/28/2024,Male,15.8
Austin Fritz,960f04bb-47d8-42c5-a8ca-e158dbf4c781,vazquezadam@example.net,6/21/2024,Male,15.98
Jennifer Ford,3bc4abee-661d-4e06-954b-ec0c7159cd07,oparks@example.net,11/14/2024,Female,38.78
Jennifer Ford,3bc4abee-661d-4e06-954b-ec0c7159cd07,oparks@example.net,4/29/2024,Female,20.58
Jennifer Ford,3bc4abee-661d-4e06-954b-ec0c7159cd07,oparks@example.net,4/20/2024,Female,19.75
Jennifer Ford,3bc4abee-661d-4e06-954b-ec0c7159cd07,oparks@example.net,6/9/2024,Female,21.77
Jennifer Ford,3bc4abee-661d-4e06-954b-ec0c7159cd07,oparks@example.net,1/20/2024,Female,26.43
Jennifer Ford,3bc4abee-661d-4e06-954b-ec0c7159cd07,oparks@example.net,11/8/2024,Female,95.89
Jennifer Ford,3bc4abee-661d-4e06-954b-ec0c7159cd07,oparks@example.net,12/12/2024,Female,10
John Perez,b9c703ad-367f-41a4-a06d-067a9d0856f9,evansbill@example.org,5/2/2024,Male,59.06
John Perez,b9c703ad-367f-41a4-a06d-067a9d0856f9,evansbill@example.org,6/28/2024,Male,13.12
John Perez,b9c703ad-367f-41a4-a06d-067a9d0856f9,evansbill@example.org,7/8/2024,Male,14.37
John Perez,b9c703ad-367f-41a4-a06d-067a9d0856f9,evansbill@example.org,2/29/2024,Male,17.32
John Perez,b9c703ad-367f-41a4-a06d-067a9d0856f9,evansbill@example.org,12/3/2024,Male,10
John Perez,b9c703ad-367f-41a4-a06d-067a9d0856f9,evansbill@example.org,3/24/2024,Male,10.65
Jennifer Rowland,8199d47f-5aab-4d1c-b4de-e8df431c4b46,jeffreymills@example.net,1/30/2024,Male,17.53
Jennifer Rowland,8199d47f-5aab-4d1c-b4de-e8df431c4b46,jeffreymills@example.net,7/28/2024,Male,11.06
Jennifer Rowland,8199d47f-5aab-4d1c-b4de-e8df431c4b46,jeffreymills@example.net,10/28/2024,Male,73.49
Jennifer Rowland,8199d47f-5aab-4d1c-b4de-e8df431c4b46,jeffreymills@example.net,9/29/2024,Male,10
Jennifer Rowland,8199d47f-5aab-4d1c-b4de-e8df431c4b46,jeffreymills@example.net,8/12/2024,Male,16.99
Jennifer Rowland,8199d47f-5aab-4d1c-b4de-e8df431c4b46,jeffreymills@example.net,2/17/2024,Male,10.98
Richard Price,4c556b50-f6e7-4e20-8627-b6716de530c6,brucewashington@example.org,5/7/2024,Female,70.2
Richard Price,4c556b50-f6e7-4e20-8627-b6716de530c6,brucewashington@example.org,2/6/2024,Female,10
Richard Price,4c556b50-f6e7-4e20-8627-b6716de530c6,brucewashington@example.org,2/7/2024,Female,30.42
Richard Price,4c556b50-f6e7-4e20-8627-b6716de530c6,brucewashington@example.org,7/16/2024,Female,66.48
Richard Price,4c556b50-f6e7-4e20-8627-b6716de530c6,brucewashington@example.org,1/28/2024,Female,82.08
Richard Price,4c556b50-f6e7-4e20-8627-b6716de530c6,brucewashington@example.org,8/18/2024,Female,23.97
Richard Price,4c556b50-f6e7-4e20-8627-b6716de530c6,brucewashington@example.org,8/9/2024,Female,113.11
Richard Price,4c556b50-f6e7-4e20-8627-b6716de530c6,brucewashington@example.org,9/14/2024,Female,10
Sarah Hall,e0495564-09ae-4445-89aa-bff918e40ed3,robert51@example.org,1/9/2024,Female,11.57
Sarah Hall,e0495564-09ae-4445-89aa-bff918e40ed3,robert51@example.org,2/14/2024,Female,11.72
Sarah Hall,e0495564-09ae-4445-89aa-bff918e40ed3,robert51@example.org,1/19/2024,Female,25.98
Sarah Hall,e0495564-09ae-4445-89aa-bff918e40ed3,robert51@example.org,5/5/2024,Female,10
Sarah Hall,e0495564-09ae-4445-89aa-bff918e40ed3,robert51@example.org,11/23/2024,Female,51.86
Sarah Hall,e0495564-09ae-4445-89aa-bff918e40ed3,robert51@example.org,8/7/2024,Female,68.8
Sarah Hall,e0495564-09ae-4445-89aa-bff918e40ed3,robert51@example.org,5/15/2024,Female,15.06
Robert Evans,fd1b285d-cd2e-4c57-a5dc-b10c9167ebfd,myersalicia@example.org,4/22/2024,Female,70.68
Robert Evans,fd1b285d-cd2e-4c57-a5dc-b10c9167ebfd,myersalicia@example.org,1/20/2024,Female,35.65
Robert Evans,fd1b285d-cd2e-4c57-a5dc-b10c9167ebfd,myersalicia@example.org,2/13/2024,Female,10
Robert Evans,fd1b285d-cd2e-4c57-a5dc-b10c9167ebfd,myersalicia@example.org,3/25/2024,Female,10.06
Robert Evans,fd1b285d-cd2e-4c57-a5dc-b10c9167ebfd,myersalicia@example.org,7/24/2024,Female,12.09
Robert Evans,fd1b285d-cd2e-4c57-a5dc-b10c9167ebfd,myersalicia@example.org,1/21/2024,Female,27.9
Andrea Wilson,e4c1e8f0-0e37-4a55-91ba-5a83b05ad81f,jjones@example.com,4/4/2024,Male,51.45
Andrea Wilson,e4c1e8f0-0e37-4a55-91ba-5a83b05ad81f,jjones@example.com,2/7/2024,Male,39.33
Andrea Wilson,e4c1e8f0-0e37-4a55-91ba-5a83b05ad81f,jjones@example.com,7/12/2024,Male,10.8
Hannah Cox,ae2bd044-8c65-4c7a-8938-ab8deb493e11,heatherwade@example.net,6/6/2024,Male,22.49
Hannah Cox,ae2bd044-8c65-4c7a-8938-ab8deb493e11,heatherwade@example.net,6/26/2024,Male,10.88
Hannah Cox,ae2bd044-8c65-4c7a-8938-ab8deb493e11,heatherwade@example.net,11/10/2024,Male,97.74
Hannah Cox,ae2bd044-8c65-4c7a-8938-ab8deb493e11,heatherwade@example.net,6/29/2024,Male,13.67
Hannah Cox,ae2bd044-8c65-4c7a-8938-ab8deb493e11,heatherwade@example.net,7/1/2024,Male,18.78
Hannah Cox,ae2bd044-8c65-4c7a-8938-ab8deb493e11,heatherwade@example.net,8/21/2024,Male,15.13
Hannah Cox,ae2bd044-8c65-4c7a-8938-ab8deb493e11,heatherwade@example.net,10/31/2024,Male,10
Hannah Cox,ae2bd044-8c65-4c7a-8938-ab8deb493e11,heatherwade@example.net,11/14/2024,Male,18.56
Hannah Cox,ae2bd044-8c65-4c7a-8938-ab8deb493e11,heatherwade@example.net,10/26/2024,Male,45.69
Bethany Holmes,b0761eec-8c05-4ee5-8f6d-11c9d3698ae0,lgallegos@example.com,3/20/2024,Male,16.93
Bethany Holmes,b0761eec-8c05-4ee5-8f6d-11c9d3698ae0,lgallegos@example.com,8/25/2024,Male,10
Bethany Holmes,b0761eec-8c05-4ee5-8f6d-11c9d3698ae0,lgallegos@example.com,10/3/2024,Male,16.3
Bethany Holmes,b0761eec-8c05-4ee5-8f6d-11c9d3698ae0,lgallegos@example.com,4/21/2024,Male,10
Bethany Holmes,b0761eec-8c05-4ee5-8f6d-11c9d3698ae0,lgallegos@example.com,4/18/2024,Male,21.16
Bethany Holmes,b0761eec-8c05-4ee5-8f6d-11c9d3698ae0,lgallegos@example.com,11/30/2024,Male,52.74
Bethany Holmes,b0761eec-8c05-4ee5-8f6d-11c9d3698ae0,lgallegos@example.com,6/27/2024,Male,10
Bethany Holmes,b0761eec-8c05-4ee5-8f6d-11c9d3698ae0,lgallegos@example.com,4/13/2024,Male,17.19
Brian Green,91d192be-41be-400b-a21e-e6a708a323b7,ginabrown@example.net,3/7/2024,Female,21.04
Brian Green,91d192be-41be-400b-a21e-e6a708a323b7,ginabrown@example.net,11/2/2024,Female,10
Brian Green,91d192be-41be-400b-a21e-e6a708a323b7,ginabrown@example.net,9/11/2024,Female,28.59
Brian Green,91d192be-41be-400b-a21e-e6a708a323b7,ginabrown@example.net,1/16/2024,Female,14.97
Brian Green,91d192be-41be-400b-a21e-e6a708a323b7,ginabrown@example.net,5/16/2024,Female,10
Brian Green,91d192be-41be-400b-a21e-e6a708a323b7,ginabrown@example.net,1/4/2024,Female,10
Brian Green,91d192be-41be-400b-a21e-e6a708a323b7,ginabrown@example.net,4/11/2024,Female,19.25
Amber Carroll,46aaac45-e0cf-475e-8d4e-817061a47a9e,hartcharles@example.org,10/19/2024,Female,45.63
Amber Carroll,46aaac45-e0cf-475e-8d4e-817061a47a9e,hartcharles@example.org,11/3/2024,Female,32.82
Amber Carroll,46aaac45-e0cf-475e-8d4e-817061a47a9e,hartcharles@example.org,4/4/2024,Female,10
Amber Carroll,46aaac45-e0cf-475e-8d4e-817061a47a9e,hartcharles@example.org,6/26/2024,Female,14.28
Amber Carroll,46aaac45-e0cf-475e-8d4e-817061a47a9e,hartcharles@example.org,8/21/2024,Female,31.78
Jared Nguyen,33185029-63b2-49f9-8b57-8ed4b6371a3f,cynthia07@example.org,7/8/2024,Female,66.21
Jared Nguyen,33185029-63b2-49f9-8b57-8ed4b6371a3f,cynthia07@example.org,1/23/2024,Female,90.71
Jared Nguyen,33185029-63b2-49f9-8b57-8ed4b6371a3f,cynthia07@example.org,1/22/2024,Female,24.93
Jared Nguyen,33185029-63b2-49f9-8b57-8ed4b6371a3f,cynthia07@example.org,10/19/2024,Female,58.92
Jared Nguyen,33185029-63b2-49f9-8b57-8ed4b6371a3f,cynthia07@example.org,4/5/2024,Female,10
Jared Nguyen,33185029-63b2-49f9-8b57-8ed4b6371a3f,cynthia07@example.org,10/31/2024,Female,33.4
Steven Christensen,8c236c88-e995-4828-9ba9-2df9c6fc9080,johnsondeborah@example.net,12/4/2024,Female,98.73
Steven Christensen,8c236c88-e995-4828-9ba9-2df9c6fc9080,johnsondeborah@example.net,6/26/2024,Female,19.27
Steven Christensen,8c236c88-e995-4828-9ba9-2df9c6fc9080,johnsondeborah@example.net,10/9/2024,Female,79.51
Steven Christensen,8c236c88-e995-4828-9ba9-2df9c6fc9080,johnsondeborah@example.net,9/28/2024,Female,77.91
Lisa Tate,b570d243-9ffc-4d15-9580-52a50b0727aa,xhall@example.com,4/16/2024,Female,37.54
Lisa Tate,b570d243-9ffc-4d15-9580-52a50b0727aa,xhall@example.com,11/2/2024,Female,107.29
Lisa Tate,b570d243-9ffc-4d15-9580-52a50b0727aa,xhall@example.com,11/23/2024,Female,15.03
Lisa Tate,b570d243-9ffc-4d15-9580-52a50b0727aa,xhall@example.com,7/2/2024,Female,15.97
Lisa Tate,b570d243-9ffc-4d15-9580-52a50b0727aa,xhall@example.com,1/13/2024,Female,92.26
Lisa Tate,b570d243-9ffc-4d15-9580-52a50b0727aa,xhall@example.com,3/6/2024,Female,29.64
Nicole Guzman,1eef4a5e-5c20-4087-a857-9ad7811732cd,glowe@example.net,8/22/2024,Male,10
Nicole Guzman,1eef4a5e-5c20-4087-a857-9ad7811732cd,glowe@example.net,9/2/2024,Male,20.64
Nicole Guzman,1eef4a5e-5c20-4087-a857-9ad7811732cd,glowe@example.net,5/7/2024,Male,250
Nicole Guzman,1eef4a5e-5c20-4087-a857-9ad7811732cd,glowe@example.net,2/15/2024,Male,10
Nicole Guzman,1eef4a5e-5c20-4087-a857-9ad7811732cd,glowe@example.net,12/21/2024,Male,75.35
Jonathan Williams,1f41b03b-8879-4211-a771-8923b99643e5,tonya22@example.com,8/3/2024,Female,12.08
Jonathan Williams,1f41b03b-8879-4211-a771-8923b99643e5,tonya22@example.com,5/9/2024,Female,34.07
Jonathan Williams,1f41b03b-8879-4211-a771-8923b99643e5,tonya22@example.com,5/16/2024,Female,45.84
Jonathan Williams,1f41b03b-8879-4211-a771-8923b99643e5,tonya22@example.com,9/16/2024,Female,10
Jonathan Williams,1f41b03b-8879-4211-a771-8923b99643e5,tonya22@example.com,12/20/2024,Female,10
Jonathan Williams,1f41b03b-8879-4211-a771-8923b99643e5,tonya22@example.com,10/15/2024,Female,10
Jonathan Williams,1f41b03b-8879-4211-a771-8923b99643e5,tonya22@example.com,3/10/2024,Female,18.21
Jonathan Williams,1f41b03b-8879-4211-a771-8923b99643e5,tonya22@example.com,12/12/2024,Female,10
Jonathan Williams,1f41b03b-8879-4211-a771-8923b99643e5,tonya22@example.com,4/22/2024,Female,38.72
Jonathan Williams,1f41b03b-8879-4211-a771-8923b99643e5,tonya22@example.com,10/25/2024,Female,36.32
Richard Eaton,8cfd8891-3541-4b80-b942-491f02ec668a,millersteve@example.net,8/23/2024,Male,27.07
Richard Eaton,8cfd8891-3541-4b80-b942-491f02ec668a,millersteve@example.net,2/8/2024,Male,25.15
Richard Eaton,8cfd8891-3541-4b80-b942-491f02ec668a,millersteve@example.net,8/26/2024,Male,10
Jessica Acosta,94c9a3e9-31df-417a-a51f-91c2a7bc8259,ntran@example.org,8/12/2024,Male,14.64
Jessica Acosta,94c9a3e9-31df-417a-a51f-91c2a7bc8259,ntran@example.org,6/14/2024,Male,20.94
Jessica Acosta,94c9a3e9-31df-417a-a51f-91c2a7bc8259,ntran@example.org,5/17/2024,Male,43.53
Jessica Acosta,94c9a3e9-31df-417a-a51f-91c2a7bc8259,ntran@example.org,5/9/2024,Male,22.9
Jessica Acosta,94c9a3e9-31df-417a-a51f-91c2a7bc8259,ntran@example.org,8/29/2024,Male,106.4
Jessica Acosta,94c9a3e9-31df-417a-a51f-91c2a7bc8259,ntran@example.org,10/8/2024,Male,37.5
Jessica Acosta,94c9a3e9-31df-417a-a51f-91c2a7bc8259,ntran@example.org,5/19/2024,Male,21.21
Jessica Acosta,94c9a3e9-31df-417a-a51f-91c2a7bc8259,ntran@example.org,3/9/2024,Male,31.58
Dr. Emily Garcia,4122dbb0-d671-4c8e-9bc7-4431a2a9f4ef,cameronmay@example.org,8/11/2024,Female,100.97
Dr. Emily Garcia,4122dbb0-d671-4c8e-9bc7-4431a2a9f4ef,cameronmay@example.org,7/29/2024,Female,10
Dr. Emily Garcia,4122dbb0-d671-4c8e-9bc7-4431a2a9f4ef,cameronmay@example.org,9/15/2024,Female,14.01
Dr. Emily Garcia,4122dbb0-d671-4c8e-9bc7-4431a2a9f4ef,cameronmay@example.org,11/29/2024,Female,14.16
Dr. Emily Garcia,4122dbb0-d671-4c8e-9bc7-4431a2a9f4ef,cameronmay@example.org,6/5/2024,Female,10.27
